inequality tolerance,utilities,usw alloc u,usw alloc v,nsw alloc u,nsw alloc v,usw u,usw v,nsw u,nsw v,usw PoI,nsw PoI
0.3,"[[array([0.21105805, 0.10767513, 0.68126682]), array([0.44888845, 0.09902191, 0.45208964])]]","[array([[0.        , 0.99999999, 1.        ],
       [1.        , 0.00000001, 0.        ]])]","[array([[-0.        , -0.        ,  0.88233494],
       [ 1.        ,  1.        ,  0.11766506]])]","[array([[0.        , 0.00000005, 0.99999999],
       [1.        , 0.99999995, 0.00000001]])]","[array([[0.        , 0.00000001, 0.88233494],
       [1.        , 0.99999998, 0.11766506]])]",1.2378304037193102,1.2022110333233347,0.3732731466723189,0.36132784111324534,0.9712243532805868,0.9679984867232899
0.3,"[[array([0.32910081, 0.63201324, 0.03888596]), array([0.46276526, 0.45532359, 0.08191116])]]","[array([[0., 1., 0.],
       [1., 0., 1.]])]","[array([[ 0.        ,  0.91967823, -0.        ],
       [ 1.        ,  0.08032177,  1.        ]])]","[array([[0.        , 1.        , 0.00000001],
       [1.        , 0.        , 0.99999999]])]","[array([[0.        , 0.91967822, 0.        ],
       [1.        , 0.08032177, 1.        ]])]",1.176689650256195,1.162497624024572,0.3442427016069783,0.3378501811851864,0.9879390234897255,0.9814301933143372
0.3,"[[array([0.01604263, 0.93210837, 0.051849  ]), array([0.69026087, 0.22455607, 0.08518307])]]","[array([[0., 1., 0.],
       [1., 0., 1.]])]","[array([[-0.,  1.,  0.],
       [ 1.,  0.,  1.]])]","[array([[0.        , 1.        , 0.00000001],
       [1.        , 0.        , 0.99999999]])]","[array([[-0.        ,  0.88088473,  0.        ],
       [ 1.        ,  0.11911527,  1.        ]])]",1.7075523033934754,1.7075523027286694,0.7227977793929415,0.6586638239537123,0.9999999996106673,0.9112698499252534
0.3,"[[array([0.50492959, 0.1642946 , 0.33077581]), array([0.50646981, 0.17841397, 0.31511622])]]","[array([[0., 0., 1.],
       [1., 1., 0.]])]","[array([[0.35011684, 0.        , 1.        ],
       [0.64988316, 1.        , 0.        ]])]","[array([[0.34858836, 0.00000008, 0.99999994],
       [0.65141163, 0.99999992, 0.00000006]])]","[array([[0.35011684, 0.00000001, 0.99999999],
       [0.64988316, 0.99999999, 0.00000001]])]",1.0156595910647395,1.0151203324260896,0.2576179169405418,0.2576173219296563,0.9994690557314734,0.9999976903357788
0.3,"[[array([0.21616962, 0.5623547 , 0.22147568]), array([0.12065881, 0.38786342, 0.49147777])]]","[array([[1., 1., 0.],
       [0., 0., 1.]])]","[array([[ 1.       ,  0.6979151, -0.       ],
       [ 0.       ,  0.3020849,  1.       ]])]","[array([[0.99999999, 0.94137032, 0.        ],
       [0.00000001, 0.05862968, 1.        ]])]","[array([[1.       , 0.6979151, 0.       ],
       [0.       , 0.3020849, 1.       ]])]",1.2700020915703778,1.217290910829742,0.3833771638244757,0.3704492901194148,0.9584952016295836,0.9662789677504637
0.3,"[[array([0.12103201, 0.53041371, 0.34855428]), array([0.39776589, 0.40678372, 0.19545039])]]","[array([[0., 1., 1.],
       [1., 0., 0.]])]","[array([[-0.        ,  0.48655205,  1.        ],
       [ 1.        ,  0.51344795, -0.        ]])]","[array([[0.        , 0.66034738, 0.99999999],
       [1.        , 0.33965261, 0.00000001]])]","[array([[0.        , 0.48655205, 1.        ],
       [1.        , 0.51344795, 0.        ]])]",1.2767338811171642,1.2132563133692074,0.3745148207732019,0.3679977202003096,0.9502812851708667,0.9825985509480305
0.3,"[[array([0.53109975, 0.35979996, 0.10910028]), array([0.0244483 , 0.24384476, 0.73170694])]]","[array([[1.        , 0.99999999, 0.        ],
       [0.        , 0.        , 1.        ]])]","[array([[ 1.        ,  0.73628068, -0.        ],
       [ 0.        ,  0.26371932,  1.        ]])]","[array([[1., 1., 0.],
       [0., 0., 1.]])]","[array([[ 1.        ,  0.73628068, -0.        ],
       [ 0.        ,  0.26371932,  1.        ]])]",1.622606652734258,1.59202702882691,0.6518775051517306,0.6336375148541462,0.9811540129853294,0.9720192978689473
0.3,"[[array([0.15045108, 0.23577218, 0.61377674]), array([0.61412716, 0.20254846, 0.18332438])]]","[array([[0., 1., 1.],
       [1., 0., 0.]])]","[array([[-0.        ,  0.46290058,  1.        ],
       [ 1.        ,  0.53709942, -0.        ]])]","[array([[0.        , 0.71436962, 1.        ],
       [1.        , 0.28563038, 0.        ]])]","[array([[-0.        ,  0.46290058,  1.        ],
       [ 1.        ,  0.53709942,  0.        ]])]",1.4636760733355938,1.4458316347201468,0.5256271614361723,0.5226072786501628,0.9878084782961704,0.9942547056020502
0.3,"[[array([0.43418805, 0.27339142, 0.29242053]), array([0.05028203, 0.62479606, 0.32492191])]]","[array([[1., 0., 0.],
       [0., 1., 1.]])]","[array([[ 1.        , -0.        ,  0.83507933],
       [ 0.        ,  1.        ,  0.16492067]])]","[array([[1.        , 0.        , 0.71905224],
       [0.        , 1.        , 0.28094776]])]","[array([[1.        , 0.        , 0.83507933],
       [0.        , 1.        , 0.16492067]])]",1.3839060201843574,1.356764790778108,0.4614817775047519,0.46020267387055136,0.9803879533650458,0.9972282683812204
0.3,"[[array([0.38433222, 0.16612251, 0.44954527]), array([0.52055062, 0.35287625, 0.12657313])]]","[array([[0., 0., 1.],
       [1., 1., 0.]])]","[array([[ 0.46843811, -0.        ,  1.        ],
       [ 0.53156189,  1.        , -0.        ]])]","[array([[0.254106, 0.      , 1.      ],
       [0.745894, 1.      , 0.      ]])]","[array([[0.46843811, 0.        , 1.        ],
       [0.53156189, 1.        , 0.        ]])]",1.3229721399059307,1.2591622504391173,0.4055630207984495,0.39637239302585314,0.9517677753430617,0.9773385952336029
0.3,"[[array([0.15638734, 0.43074919, 0.41286347]), array([0.43963622, 0.0473264 , 0.51303738])]]","[array([[0.        , 1.        , 0.00000001],
       [1.        , 0.        , 0.99999999]])]","[array([[ 0.        ,  1.        ,  0.56369363],
       [ 1.        , -0.        ,  0.43630637]])]","[array([[0.        , 1.        , 0.40680341],
       [1.        , 0.        , 0.59319658]])]","[array([[0.        , 1.        , 0.56369363],
       [1.        , 0.        , 0.43630637]])]",1.383422787604321,1.3269553949374986,0.4454163575007807,0.44020265452574114,0.9591828375441124,0.9882947653644929
0.3,"[[array([0.24282356, 0.31597504, 0.4412014 ]), array([0.3903103 , 0.300342  , 0.30934769])]]","[array([[0., 1., 1.],
       [1., 0., 0.]])]","[array([[-0.        ,  0.40474446,  1.        ],
       [ 1.        ,  0.59525554, -0.        ]])]","[array([[0.        , 0.45161779, 1.        ],
       [1.        , 0.54838221, 0.        ]])]","[array([[0.        , 0.40474446, 1.        ],
       [1.        , 0.59525554, 0.        ]])]",1.147486742122793,1.138181091867731,0.32407255550564623,0.3238640492900184,0.9918904071712001,0.9993566063769191
0.3,"[[array([0.31593179, 0.36860676, 0.31546145]), array([0.24842833, 0.20785078, 0.54372089])]]","[array([[0.99999999, 1.        , 0.        ],
       [0.00000001, 0.        , 1.        ]])]","[array([[0.75048261, 1.        , 0.        ],
       [0.24951739, 0.        , 1.        ]])]","[array([[0.9999998 , 0.99999999, 0.        ],
       [0.0000002 , 0.00000001, 1.        ]])]","[array([[ 0.75048261,  1.        , -0.        ],
       [ 0.24951738,  0.        ,  1.        ]])]",1.2282594384536614,1.211416151270403,0.3721979074089418,0.36688227261754913,0.9862868652534325,0.9857182571809779
0.3,"[[array([0.42369399, 0.29517908, 0.28112693]), array([0.35623034, 0.24213972, 0.40162994])]]","[array([[0.99999999, 0.99999997, 0.        ],
       [0.00000001, 0.00000002, 1.        ]])]","[array([[0.59323857, 1.        , 0.        ],
       [0.40676143, 0.        , 1.        ]])]","[array([[0.7153824 , 0.99999986, 0.        ],
       [0.28461759, 0.00000014, 0.99999999]])]","[array([[0.59323859, 0.99999997, 0.        ],
       [0.40676141, 0.00000003, 1.        ]])]",1.1205030056190577,1.0930613989114337,0.30094758102944197,0.2986958047465074,0.9755095643920536,0.9925177126354299
0.3,"[[array([0.18815162, 0.4280902 , 0.38375818]), array([0.92775624, 0.05192817, 0.0203156 ])]]","[array([[0., 1., 1.],
       [1., 0., 0.]])]","[array([[ 0.,  1.,  1.],
       [ 1., -0., -0.]])]","[array([[0., 1., 1.],
       [1., 0., 0.]])]","[array([[ 0.00994679,  1.        ,  1.        ],
       [ 0.99005321, -0.        ,  0.        ]])]",1.739604618102117,1.739604618487145,0.7531973985308494,0.7474245311914776,1.0000000002213307,0.9923355187489599
0.3,"[[array([0.1155946 , 0.66133474, 0.22307066]), array([0.35459057, 0.57722318, 0.06818625])]]","[array([[0., 1., 1.],
       [1., 0., 0.]])]","[array([[-0.       ,  0.5722325,  1.       ],
       [ 1.       ,  0.4277675,  0.       ]])]","[array([[0.        , 0.63850021, 0.99999999],
       [1.        , 0.36149979, 0.        ]])]","[array([[0.       , 0.5722325, 1.       ],
       [1.       , 0.4277675, 0.       ]])]",1.238995962399609,1.2030157730613933,0.3634881018086809,0.36181173699839364,0.9709602045284058,0.995388116414414
0.3,"[[array([0.05436521, 0.37498037, 0.57065442]), array([0.43657333, 0.37754378, 0.18588289])]]","[array([[0.        , 0.00000001, 1.        ],
       [1.        , 0.99999999, 0.        ]])]","[array([[-0.        ,  0.32352807,  1.        ],
       [ 1.        ,  0.67647193,  0.        ]])]","[array([[0.        , 0.31726325, 1.        ],
       [1.        , 0.68273675, 0.        ]])]","[array([[0.        , 0.32352807, 1.        ],
       [1.        , 0.67647193, 0.        ]])]",1.3847715291276046,1.3839421936421665,0.47882955219025464,0.47882399837261724,0.9994011030209723,0.9999884012638485
0.3,"[[array([0.28936699, 0.38441138, 0.32622163]), array([0.5183586 , 0.16502453, 0.31661687])]]","[array([[0.        , 1.        , 0.99999999],
       [1.        , 0.        , 0.        ]])]","[array([[0.        , 1.        , 0.70089779],
       [1.        , 0.        , 0.29910221]])]","[array([[0.       , 1.       , 0.7294022],
       [1.       , 0.       , 0.2705978]])]","[array([[0.        , 1.        , 0.70089779],
       [1.        , 0.        , 0.29910221]])]",1.2289916094448932,1.2261188062664092,0.37592575217026836,0.37584183157219164,0.9976624712842576,0.9997767628378949
0.3,"[[array([0.63802698, 0.02242052, 0.3395525 ]), array([0.49220999, 0.10048954, 0.40730047])]]","[array([[1., 0., 0.],
       [0., 1., 1.]])]","[array([[ 0.88477021,  0.        , -0.        ],
       [ 0.11522979,  1.        ,  1.        ]])]","[array([[0.99999999, 0.        , 0.        ],
       [0.00000001, 1.        , 1.        ]])]","[array([[0.8847702, 0.       , 0.       ],
       [0.1152298, 1.       , 1.       ]])]",1.1458169870128905,1.1290145255879993,0.32398372397223385,0.31866844908273256,0.9853358244681861,0.9835940064385554
0.3,"[[array([0.50103233, 0.46524497, 0.03372269]), array([0.07551161, 0.69104071, 0.23344767])]]","[array([[1., 0., 0.],
       [0., 1., 1.]])]","[array([[ 1.        ,  0.36622096, -0.        ],
       [ 0.        ,  0.63377904,  1.        ]])]","[array([[1.        , 0.13044943, 0.        ],
       [0.        , 0.86955057, 1.        ]])]","[array([[ 1.        ,  0.36622096,  0.        ],
       [-0.        ,  0.63377904,  1.        ]])]",1.425520719134905,1.342829587018717,0.4686696116670376,0.45079782453300093,0.9419923323412863,0.9618669811544481
0.3,"[[array([0.44039512, 0.16436658, 0.3952383 ]), array([0.29274844, 0.42786941, 0.27938216])]]","[array([[1.        , 0.        , 0.99999999],
       [0.        , 1.        , 0.        ]])]","[array([[ 1.       , -0.       ,  0.3955653],
       [ 0.       ,  1.       ,  0.6044347]])]","[array([[0.99999999, 0.        , 0.70861614],
       [0.00000001, 1.        , 0.29138386]])]","[array([[1.       , 0.       , 0.3955653],
       [0.       , 1.       , 0.6044347]])]",1.263502828126572,1.193475352721134,0.3669173523427875,0.35609585407738525,0.9445767165323486,0.9705069869377766
0.3,"[[array([0.19784106, 0.33607011, 0.46608884]), array([0.39808646, 0.10965094, 0.4922626 ])]]","[array([[0., 1., 0.],
       [1., 0., 1.]])]","[array([[-0.        ,  1.        ,  0.57836711],
       [ 1.        , -0.        ,  0.42163289]])]","[array([[0.        , 1.        , 0.54382209],
       [1.        , 0.        , 0.45617791]])]","[array([[0.        , 1.        , 0.57836711],
       [1.        , 0.        , 0.42163289]])]",1.2264191659902794,1.2112811201995988,0.36707428883402804,0.36680048777211816,0.9876567113345319,0.9992540990468726
0.3,"[[array([0.08013543, 0.62137825, 0.29848632]), array([0.36966542, 0.05796296, 0.57237162])]]","[array([[0., 1., 0.],
       [1., 0., 1.]])]","[array([[ 0.        ,  1.        ,  0.36821022],
       [ 1.        , -0.        ,  0.63178978]])]","[array([[0., 1., 0.],
       [1., 0., 1.]])]","[array([[ 0.        ,  1.        ,  0.36821022],
       [ 1.        , -0.        ,  0.63178978]])]",1.5634152894864206,1.4625679226082897,0.5853613256668596,0.5347762316610551,0.9354954710010166,0.9135831292780121
0.3,"[[array([0.27322453, 0.30834006, 0.41843541]), array([0.3787374 , 0.39263595, 0.22862665])]]","[array([[0.        , 0.00000001, 1.        ],
       [1.        , 0.99999999, 0.        ]])]","[array([[ 0.        ,  0.50349504,  1.        ],
       [ 1.        ,  0.49650496, -0.        ]])]","[array([[0.00000002, 0.30377186, 1.        ],
       [0.99999998, 0.69622814, 0.        ]])]","[array([[0.00000001, 0.50349503, 1.        ],
       [0.99999999, 0.49650497, 0.        ]])]",1.1898087525065313,1.1473661925257908,0.33394151262786953,0.32911229435414713,0.9643282503248289,0.9855387303132214
0.3,"[[array([0.70714727, 0.05387725, 0.23897548]), array([0.4211034 , 0.44067845, 0.13821816])]]","[array([[1.        , 0.        , 0.99999999],
       [0.        , 1.        , 0.        ]])]","[array([[ 0.55201063, -0.        ,  1.        ],
       [ 0.44798937,  1.        ,  0.        ]])]","[array([[0.85427111, 0.        , 0.99999992],
       [0.14572889, 1.        , 0.00000008]])]","[array([[0.55201065, 0.        , 0.99999994],
       [0.44798935, 1.        , 0.00000006]])]",1.3868011966319371,1.258656584632743,0.4232598807500428,0.3960540989804976,0.9075969848379039,0.935723221106298
0.3,"[[array([0.39519003, 0.46804106, 0.13676891]), array([0.1649277, 0.0861269, 0.7489454])]]","[array([[1., 1., 0.],
       [0., 0., 1.]])]","[array([[ 0.79596131,  1.        , -0.        ],
       [ 0.20403869,  0.        ,  1.        ]])]","[array([[0.99999999, 1.        , 0.        ],
       [0.        , 0.        , 1.        ]])]","[array([[ 0.79596132,  1.        , -0.        ],
       [ 0.20403868,  0.        ,  1.        ]])]",1.6121764837494035,1.5651940606593775,0.6465129471645475,0.6124581119067467,0.9708577667745407,0.947325362303791
0.3,"[[array([0.40360281, 0.51622391, 0.08017329]), array([0.04981113, 0.32243197, 0.6277569 ])]]","[array([[1., 1., 0.],
       [0., 0., 1.]])]","[array([[ 1.        ,  0.65174057, -0.        ],
       [-0.        ,  0.34825943,  1.        ]])]","[array([[1.        , 0.99999999, 0.        ],
       [0.        , 0.00000001, 1.        ]])]","[array([[ 1.        ,  0.65174057, -0.        ],
       [ 0.        ,  0.34825943,  1.        ]])]",1.54758360898969,1.4800937411592177,0.5774275624437626,0.5476693703111786,0.9563901637117159,0.9484641986838267
0.3,"[[array([0.46218039, 0.19913607, 0.33868354]), array([0.06603915, 0.77463085, 0.15933   ])]]","[array([[1., 0., 1.],
       [0., 1., 0.]])]","[array([[ 1.        , -0.        ,  0.94732456],
       [ 0.        ,  1.        ,  0.05267544]])]","[array([[1., 0., 1.],
       [0., 1., 0.]])]","[array([[ 1.        , -0.        ,  0.94732456],
       [ 0.        ,  1.        ,  0.05267544]])]",1.575494776532759,1.566047251702412,0.6203739037805359,0.6131259985625462,0.9940034553138041,0.9883168760423009
0.3,"[[array([0.40870653, 0.38556722, 0.20572625]), array([0.69552844, 0.00579308, 0.29867848])]]","[array([[0., 1., 0.],
       [1., 0., 1.]])]","[array([[ 0.09439564,  1.        ,  1.        ],
       [ 0.90560436, -0.        ,  0.        ]])]","[array([[0.        , 1.        , 0.72725503],
       [1.        , 0.        , 0.27274497]])]","[array([[ 0.09439564,  1.        ,  1.        ],
       [ 0.90560436, -0.        ,  0.        ]])]",1.3797741312496492,1.2597471673626557,0.41583237757557223,0.39674073115880876,0.9130097012485036,0.9540881195252916
0.3,"[[array([0.39365524, 0.26711411, 0.33923066]), array([0.3677807 , 0.39414621, 0.23807309])]]","[array([[1., 0., 1.],
       [0., 1., 0.]])]","[array([[ 0.55513042, -0.        ,  1.        ],
       [ 0.44486958,  1.        , -0.        ]])]","[array([[0.60497127, 0.        , 0.99999999],
       [0.39502873, 1.        , 0.00000001]])]","[array([[0.55513042, 0.        , 1.        ],
       [0.44486958, 1.        , 0.        ]])]",1.1270320994811482,1.115521305870415,0.31145659128951847,0.3110969458134275,0.9897866319725654,0.998845278969368
0.3,"[[array([0.18566426, 0.40529972, 0.40903602]), array([0.38977245, 0.0268401 , 0.58338745])]]","[array([[0., 1., 0.],
       [1., 0., 1.]])]","[array([[ 0.        ,  1.        ,  0.57219544],
       [ 1.        , -0.        ,  0.42780456]])]","[array([[0.00000001, 1.        , 0.33862685],
       [0.99999999, 0.        , 0.66137315]])]","[array([[0.        , 1.        , 0.57219543],
       [1.        , 0.        , 0.42780457]])]",1.3784596115111418,1.2786965225177904,0.42178428994042716,0.4087661987335281,0.9276271222165257,0.9691356659852416
0.3,"[[array([0.39019721, 0.39161001, 0.21819278]), array([0.37467917, 0.30544926, 0.31987158])]]","[array([[1., 1., 0.],
       [0., 0., 1.]])]","[array([[ 0.39606496,  1.        , -0.        ],
       [ 0.60393504, -0.        ,  1.        ]])]","[array([[0.42505027, 1.        , 0.        ],
       [0.57494973, 0.        , 1.        ]])]","[array([[0.39606496, 1.        , 0.        ],
       [0.60393504, 0.        , 1.        ]])]",1.1016787964488615,1.0923069040011086,0.2984064211641146,0.2982835928890874,0.9914930808526387,0.9995883859517901
0.3,"[[array([0.31338258, 0.07883464, 0.60778278]), array([0.49700033, 0.03780591, 0.46519376])]]","[array([[0., 1., 1.],
       [1., 0., 0.]])]","[array([[-0.        ,  1.        ,  0.82327938],
       [ 1.        ,  0.        ,  0.17672062]])]","[array([[0.        , 0.99999997, 0.96933221],
       [1.        , 0.00000002, 0.03066779]])]","[array([[0.        , 0.99999999, 0.82327938],
       [1.        , 0.00000001, 0.17672062]])]",1.1836177501767675,1.15841932897029,0.3415150032836743,0.3354838350683533,0.9787106764808873,0.9823399611808231
0.3,"[[array([0.07201825, 0.69149568, 0.23648607]), array([0.45048476, 0.2640322 , 0.28548303])]]","[array([[0.        , 1.        , 0.00000001],
       [1.        , 0.        , 0.99999999]])]","[array([[0.        , 1.        , 0.08520067],
       [1.        , 0.        , 0.91479933]])]","[array([[0.        , 1.        , 0.00000001],
       [1.        , 0.        , 0.99999999]])]","[array([[ 0.        ,  1.        ,  0.08520066],
       [ 1.        , -0.        ,  0.91479934]])]",1.4274634778939521,1.4232889087795073,0.5089185553681217,0.506437828746054,0.9970755335046443,0.9951254938616391
0.3,"[[array([0.01003266, 0.22562286, 0.76434448]), array([0.79388203, 0.02452372, 0.18159425])]]","[array([[0.        , 0.99999999, 1.        ],
       [1.        , 0.        , 0.        ]])]","[array([[-0.,  1.,  1.],
       [ 1.,  0.,  0.]])]","[array([[0.        , 0.99999999, 1.        ],
       [1.        , 0.00000001, 0.        ]])]","[array([[-0.        ,  1.        ,  0.82094165],
       [ 1.        ,  0.        ,  0.17905835]])]",1.7838493639399737,1.7838493704462897,0.7859172778507527,0.7050043283094115,1.000000003647346,0.8970464808171494
0.3,"[[array([0.44406525, 0.07250279, 0.48343196]), array([0.05142966, 0.51132099, 0.43724935])]]","[array([[1.        , 0.        , 0.99999995],
       [0.        , 1.        , 0.00000005]])]","[array([[ 1.       , -0.       ,  0.5479693],
       [-0.       ,  1.       ,  0.4520307]])]","[array([[1.        , 0.        , 0.62541772],
       [0.        , 1.        , 0.37458228]])]","[array([[1.       , 0.       , 0.5479693],
       [0.       , 1.       , 0.4520307]])]",1.438818194787166,1.417942241862677,0.5039079627256384,0.5026400500454028,0.9854909028811822,0.9974838407526297
0.3,"[[array([0.63647203, 0.28213622, 0.08139175]), array([0.14546183, 0.32226696, 0.53227121])]]","[array([[1.        , 0.00000002, 0.        ],
       [0.        , 0.99999998, 1.        ]])]","[array([[ 1.        ,  0.36079582,  0.        ],
       [-0.        ,  0.63920418,  1.        ]])]","[array([[1.        , 0.19787474, 0.        ],
       [0.        , 0.80212526, 1.        ]])]","[array([[ 1.        ,  0.36079582,  0.        ],
       [-0.        ,  0.63920418,  1.        ]])]",1.4910101928178978,1.4765311923365725,0.5474495754191578,0.5450360901724092,0.9902891338026596,0.9955914017379578
0.3,"[[array([0.12478889, 0.78461819, 0.09059292]), array([0.41693234, 0.23594818, 0.34711948])]]","[array([[0., 1., 0.],
       [1., 0., 1.]])]","[array([[-0.        ,  0.97984808, -0.        ],
       [ 1.        ,  0.02015192,  1.        ]])]","[array([[0., 1., 0.],
       [1., 0., 1.]])]","[array([[-0.        ,  0.97984809,  0.        ],
       [ 1.        ,  0.02015191,  1.        ]])]",1.5486700084315568,1.5376132555324955,0.5994889532921909,0.591063633521642,0.9928604849071371,0.9859458298200828
0.3,"[[array([0.29805631, 0.31699313, 0.38495056]), array([0.56003497, 0.16759016, 0.27237487])]]","[array([[0.        , 1.        , 0.99999999],
       [1.        , 0.        , 0.00000001]])]","[array([[0.        , 1.        , 0.78411193],
       [1.        , 0.        , 0.21588807]])]","[array([[0.        , 0.99999999, 0.99999998],
       [1.        , 0.00000001, 0.00000002]])]","[array([[-0.        ,  1.        ,  0.78411193],
       [ 1.        ,  0.        ,  0.21588806]])]",1.261978661675946,1.2376749154251856,0.39311301309814195,0.38295979865597823,0.9807415553140302,0.9741722759006481
0.3,"[[array([0.35938515, 0.28065137, 0.35996349]), array([0.25576469, 0.37230888, 0.37192643])]]","[array([[1., 0., 0.],
       [0., 1., 1.]])]","[array([[ 1.        , -0.        ,  0.52583066],
       [-0.        ,  1.        ,  0.47416934]])]","[array([[0.99999999, 0.00000001, 0.50131746],
       [0.00000001, 0.99999999, 0.49868254]])]","[array([[1.        , 0.        , 0.52583066],
       [0.        , 1.        , 0.47416934]])]",1.1036204554624922,1.097329972689776,0.30111371308920315,0.30103326671811986,0.9943001393807258,0.9997328372386034
0.3,"[[array([0.68878139, 0.14259568, 0.16862292]), array([0.31020245, 0.33386387, 0.35593368])]]","[array([[1., 0., 0.],
       [0., 1., 1.]])]","[array([[ 1.        ,  0.        ,  0.00193718],
       [-0.        ,  1.        ,  0.99806282]])]","[array([[1., 0., 0.],
       [0., 1., 1.]])]","[array([[ 1.        ,  0.00000001,  0.00193717],
       [-0.        ,  0.99999999,  0.99806283]])]",1.3785789462259983,1.378216092129211,0.47511971898852445,0.47486989903964183,0.9997367912096868,0.9994741957891908
0.3,"[[array([0.10206575, 0.36709301, 0.53084123]), array([0.33513333, 0.20700853, 0.45785814])]]","[array([[0.        , 1.        , 0.99999999],
       [1.        , 0.        , 0.00000001]])]","[array([[-0.        ,  1.        ,  0.43076639],
       [ 1.        ,  0.        ,  0.56923361]])]","[array([[0.        , 1.        , 0.52021409],
       [1.        , 0.        , 0.47978591]])]","[array([[0.        , 1.        , 0.43076639],
       [1.        , 0.        , 0.56923361]])]",1.2330675739712436,1.19152314389076,0.35687646665663597,0.3549318500998226,0.966308067005051,0.9945510092749142
0.3,"[[array([0.17998811, 0.67955846, 0.14045343]), array([0.23400262, 0.24372478, 0.5222726 ])]]","[array([[0., 1., 0.],
       [1., 0., 1.]])]","[array([[ 0.18531033,  1.        , -0.        ],
       [ 0.81468967,  0.        ,  1.        ]])]","[array([[0.00000003, 1.        , 0.        ],
       [0.99999996, 0.        , 1.        ]])]","[array([[ 0.18531033,  1.        ,  0.        ],
       [ 0.81468967, -0.        ,  1.        ]])]",1.4358336749937524,1.4258242287370892,0.5139332164172363,0.50824368214269,0.9930288260882956,0.9889294287802419
0.3,"[[array([0.4226058, 0.3625349, 0.2148593]), array([0.38742336, 0.26090535, 0.35167129])]]","[array([[0.99999995, 1.        , 0.        ],
       [0.00000005, 0.        , 1.        ]])]","[array([[ 0.46487184,  1.        , -0.        ],
       [ 0.53512816, -0.        ,  1.        ]])]","[array([[0.52493123, 0.99999999, 0.        ],
       [0.47506877, 0.00000001, 1.        ]])]","[array([[0.46487184, 1.        , 0.        ],
       [0.53512816, 0.        , 1.        ]])]",1.1368119819295708,1.117984872408075,0.31306312726253965,0.31247254350219644,0.9834386777930159,0.9981135313969827
0.3,"[[array([0.45694179, 0.07924512, 0.46381309]), array([0.15688865, 0.35310783, 0.49000351])]]","[array([[1., 0., 0.],
       [0., 1., 1.]])]","[array([[ 1.        , -0.        ,  0.40486773],
       [-0.        ,  1.        ,  0.59513227]])]","[array([[1.        , 0.        , 0.36771888],
       [0.        , 1.        , 0.63228112]])]","[array([[1.        , 0.        , 0.40486772],
       [0.        , 1.        , 0.59513227]])]",1.300053136597689,1.2894494796897478,0.41598362918652193,0.4156699895198589,0.9918436742242001,0.9992460288226332
0.3,"[[array([0.01791203, 0.37837146, 0.6037165 ]), array([0.55079478, 0.29491907, 0.15428615])]]","[array([[0.        , 0.99999999, 1.        ],
       [1.        , 0.        , 0.        ]])]","[array([[-0.        ,  0.35942484,  1.        ],
       [ 1.        ,  0.64057516,  0.        ]])]","[array([[0.        , 0.63602384, 1.        ],
       [1.        , 0.36397616, 0.        ]])]","[array([[-0.        ,  0.35942484,  1.        ],
       [ 1.        ,  0.64057516,  0.        ]])]",1.5328827442538535,1.4794252182621028,0.5557120798326,0.5471747437049662,0.9651261479769794,0.984637123363945
0.3,"[[array([0.29408731, 0.57446723, 0.13144547]), array([0.40730866, 0.04778308, 0.54490826])]]","[array([[0., 1., 0.],
       [1., 0., 1.]])]","[array([[ 0.53856838,  1.        , -0.        ],
       [ 0.46143162, -0.        ,  1.        ]])]","[array([[0.19221522, 1.        , 0.        ],
       [0.80778478, 0.        , 1.        ]])]","[array([[ 0.53856838,  1.        ,  0.        ],
       [ 0.46143162, -0.        ,  1.        ]])]",1.526684143823851,1.4657067056771362,0.5514431796876639,0.5370740364958814,0.9600589038712448,0.9739426586073271
0.3,"[[array([0.12101711, 0.31499599, 0.5639869 ]), array([0.49557122, 0.0064084 , 0.49802039])]]","[array([[0.        , 1.        , 0.99999998],
       [1.        , 0.        , 0.00000002]])]","[array([[-0.        ,  1.        ,  0.63897453],
       [ 1.        , -0.        ,  0.36102547]])]","[array([[0.        , 1.        , 0.71828284],
       [1.        , 0.        , 0.28171715]])]","[array([[0.        , 1.        , 0.63897453],
       [1.        , 0.        , 0.36102547]])]",1.3745541022903218,1.3507385138514612,0.4578902944873299,0.45612363288543134,0.9826739533939199,0.996141736081398
0.3,"[[array([0.1575781 , 0.43647708, 0.40594481]), array([0.44589879, 0.22470791, 0.3293933 ])]]","[array([[0.        , 1.        , 0.99999998],
       [1.        , 0.        , 0.00000002]])]","[array([[-0.        ,  1.        ,  0.46076084],
       [ 1.        , -0.        ,  0.53923916]])]","[array([[0.        , 1.        , 0.63924219],
       [1.        , 0.        , 0.36075781]])]","[array([[0.        , 1.        , 0.46076084],
       [1.        , 0.        , 0.53923916]])]",1.288320680283061,1.247041111650427,0.39303746750198204,0.38877788313311723,0.9679586229854168,0.9891623961554166
